Client Order ID,Instrument,Side,Price,Quantity
aaa19140,Tulip,1,20.35,260
aaa19141,Tulip,2,97.48,520
aaa19142,Rose,2,21.28,710
aaa19143,Rose,2,29.51,50
aaa19144,Lotus,2,36.26,740
aaa19145,Lavender,1,97.94,240
aaa19146,Lotus,2,34.83,750
aaa19147,Lavender,2,58.61,120
aaa19148,Lavender,2,40.94,480
aaa19149,Rose,1,18.71,990
aaa19150,Lavender,1,79.65,270
aaa19151,Lavender,2,8.57,110
aaa19152,Tulip,2,87.85,720
aaa19153,Orchid,2,5.81,400
aaa19154,Orchid,1,30.02,250
aaa19155,Rose,1,96.55,550
aaa19156,Orchid,1,10.68,100
aaa19157,Orchid,2,24.76,890
aaa19158,Lotus,2,83.99,740
aaa19159,Rose,2,40.18,890
aaa19160,Rose,2,84.53,680
aaa19161,Lotus,1,22.91,990
aaa19162,Lotus,2,28.77,370
aaa19163,Lotus,2,31.44,30
aaa19164,Lavender,1,21.03,340
aaa19165,Lavender,2,89.79,880
aaa19166,Tulip,2,7.30,930
aaa19167,Rose,2,89.61,910
aaa19168,Tulip,1,52.23,270
aaa19169,Orchid,2,69.91,620
aaa19170,Rose,2,73.03,980
aaa19171,Lavender,1,56.84,530
aaa19172,Lavender,2,88.58,560
aaa19173,Rose,2,96.38,590
aaa19174,Rose,2,64.03,130
aaa19175,Orchid,1,85.17,670
aaa19176,Lavender,2,71.27,730
aaa19177,Lavender,2,37.13,990
aaa19178,Tulip,2,56.36,400
aaa19179,Tulip,1,11.44,520
aaa19180,Lavender,1,66.14,940
aaa19181,Lavender,2,65.94,480
aaa19182,Orchid,1,36.87,960
aaa19183,Orchid,2,1.66,360
aaa19184,Orchid,1,96.10,50
aaa19185,Orchid,1,22.52,190
aaa19186,Orchid,2,36.56,870
aaa19187,Lotus,1,99.52,340
aaa19188,Orchid,1,74.03,330
aaa19189,Orchid,2,33.14,530
aaa19190,Lavender,2,92.85,30
aaa19191,Tulip,1,46.75,450
aaa19192,Orchid,2,26.98,690
aaa19193,Rose,1,48.75,240
aaa19194,Lotus,1,18.73,330
aaa19195,Tulip,1,98.22,730
aaa19196,Lavender,2,88.44,330
aaa19197,Lavender,2,48.67,660
aaa19198,Lavender,1,37.40,160
aaa19199,Orchid,1,14.60,280
aaa19200,Lavender,2,45.89,250
aaa19201,Lavender,1,21.28,150
aaa19202,Tulip,1,23.35,500
aaa19203,Orchid,2,18.12,130
aaa19204,Orchid,1,12.31,500
aaa19205,Tulip,2,26.94,300
aaa19206,Orchid,2,65.60,670
aaa19207,Lavender,1,25.88,290
aaa19208,Orchid,2,44.55,0
aaa19209,Rose,1,8.44,610
aaa19210,Tulip,2,77.09,10
aaa19211,Orchid,1,12.16,480
aaa19212,Lotus,2,90.62,840
aaa19213,Lotus,1,91.17,990
aaa19214,Rose,2,24.68,730
aaa19215,Tulip,1,56.62,940
aaa19216,Orchid,1,88.76,860
aaa19217,Lavender,1,5.74,820
aaa19218,Orchid,1,79.89,70
aaa19219,Tulip,2,19.14,90
aaa19220,Rose,2,61.74,390
aaa19221,Tulip,1,18.25,600
aaa19222,Rose,1,52.40,900
aaa19223,Orchid,1,69.13,970
aaa19224,Lavender,2,6.83,110
aaa19225,Tulip,1,20.19,170
aaa19226,Lavender,1,64.93,200
aaa19227,Rose,2,79.47,510
aaa19228,Orchid,1,53.76,970
aaa19229,Orchid,2,45.18,810
aaa19230,Rose,2,18.35,130
aaa19231,Rose,2,56.06,270
aaa19232,Orchid,2,8.93,560
aaa19233,Tulip,2,74.48,160
aaa19234,Lavender,2,19.13,130
aaa19235,Lavender,1,31.83,540
aaa19236,Orchid,2,8.67,350
aaa19237,Orchid,2,26.98,610
aaa19238,Tulip,2,78.54,910
aaa19239,Tulip,2,88.41,280
aaa19240,Tulip,1,83.19,150
aaa19241,Rose,1,94.57,160
aaa19242,Lavender,1,54.95,560
aaa19243,Tulip,1,85.38,940
aaa19244,Lotus,1,22.31,960
aaa19245,Lotus,2,76.00,770
aaa19246,Lavender,1,85.92,250
aaa19247,Lavender,1,46.75,540
aaa19248,Rose,2,31.31,600
aaa19249,Tulip,2,49.12,280
aaa19250,Orchid,2,24.44,610
aaa19251,Tulip,1,23.45,190
aaa19252,Lotus,2,55.62,150
aaa19253,Orchid,2,92.76,410
aaa19254,Rose,1,66.20,320
aaa19255,Orchid,1,7.07,780
aaa19256,Tulip,1,51.22,860
aaa19257,Orchid,2,52.38,650
aaa19258,Lotus,2,48.11,340
aaa19259,Tulip,1,99.07,690
aaa19260,Rose,1,70.34,390
aaa19261,Tulip,2,52.89,90
aaa19262,Lotus,2,35.35,600
aaa19263,Rose,2,31.06,20
aaa19264,Orchid,1,72.78,480
aaa19265,Lotus,1,33.49,10
aaa19266,Lavender,2,58.70,280
aaa19267,Lotus,2,48.43,780
aaa19268,Tulip,1,77.12,140
aaa19269,Tulip,2,95.05,190
aaa19270,Tulip,1,43.38,710
aaa19271,Rose,1,22.34,90
aaa19272,Lotus,2,98.96,470
aaa19273,Orchid,2,79.32,310
aaa19274,Rose,1,91.39,140
aaa19275,Lotus,1,87.44,110
aaa19276,Rose,2,73.10,710
aaa19277,Orchid,2,86.89,760
aaa19278,Lotus,2,15.95,300
aaa19279,Orchid,2,40.44,80
aaa19280,Rose,2,97.29,970
aaa19281,Orchid,1,69.66,380
aaa19282,Rose,2,8.44,210
aaa19283,Rose,1,86.59,410
aaa19284,Orchid,1,90.53,30
aaa19285,Rose,2,31.93,750
aaa19286,Orchid,2,36.31,390
aaa19287,Lavender,1,54.64,920
aaa19288,Lotus,1,62.86,640
aaa19289,Tulip,1,45.64,890
aaa19290,Rose,2,36.82,780
aaa19291,Lotus,2,70.43,870
aaa19292,Tulip,2,72.59,480
aaa19293,Rose,1,25.83,230
aaa19294,Lotus,1,40.59,430
aaa19295,Lavender,1,24.44,590
aaa19296,Lotus,1,64.47,970
aaa19297,Orchid,1,47.34,170
aaa19298,Lavender,1,34.52,780
aaa19299,Tulip,1,19.81,300
aaa19300,Rose,2,75.49,160
aaa19301,Tulip,2,25.59,70
aaa19302,Rose,2,46.36,10
aaa19303,Rose,2,17.66,520
aaa19304,Orchid,1,14.17,600
aaa19305,Lotus,2,26.64,610
aaa19306,Tulip,2,20.10,350
aaa19307,Lavender,1,95.40,0
aaa19308,Lotus,1,39.82,20
aaa19309,Lotus,2,88.20,630
aaa19310,Tulip,2,41.13,600
aaa19311,Rose,1,86.37,140
aaa19312,Lavender,1,11.31,900
aaa19313,Tulip,1,38.59,280
aaa19314,Lotus,1,35.68,260
aaa19315,Tulip,1,41.20,20
aaa19316,Lotus,2,82.92,550
aaa19317,Lotus,1,68.72,770
aaa19318,Lotus,1,56.88,220
aaa19319,Orchid,2,64.23,20
aaa19320,Lotus,2,56.81,130
aaa19321,Orchid,1,74.05,420
aaa19322,Lavender,1,72.73,210
aaa19323,Lotus,2,7.76,460
aaa19324,Orchid,2,53.16,740
aaa19325,Orchid,1,59.09,960
aaa19326,Rose,1,34.06,830
aaa19327,Lavender,2,31.42,350
aaa19328,Orchid,1,15.63,980
aaa19329,Tulip,2,57.18,500
aaa19330,Rose,2,44.73,220
aaa19331,Orchid,1,19.52,960
aaa19332,Tulip,1,45.96,890
aaa19333,Lotus,1,78.72,770
aaa19334,Lotus,2,66.58,300
aaa19335,Tulip,1,61.27,680
aaa19336,Rose,2,35.51,520
aaa19337,Lotus,2,2.97,700
aaa19338,Lotus,2,35.35,610
aaa19339,Lotus,2,98.91,970
aaa19340,Orchid,2,6.22,330
aaa19341,Lotus,1,76.37,990
aaa19342,Lavender,2,6.59,900
aaa19343,Lotus,2,88.03,920
aaa19344,Lotus,2,22.91,610
aaa19345,Tulip,2,51.48,80
aaa19346,Lavender,1,31.03,550
aaa19347,Lavender,1,31.63,360
aaa19348,Tulip,2,68.45,110
aaa19349,Tulip,1,65.42,250
aaa19350,Lavender,1,72.85,140
aaa19351,Lotus,2,27.10,560
aaa19352,Lavender,1,63.65,640
aaa19353,Orchid,2,89.48,820
aaa19354,Lotus,1,5.60,10
aaa19355,Rose,1,31.19,980
aaa19356,Tulip,2,71.35,290
aaa19357,Lotus,1,34.79,950
aaa19358,Orchid,2,22.69,320
aaa19359,Rose,1,71.47,100
aaa19360,Orchid,1,79.05,870
aaa19361,Tulip,1,94.68,910
aaa19362,Tulip,2,2.22,530
aaa19363,Orchid,1,72.74,190
aaa19364,Lavender,2,61.26,70
aaa19365,Lavender,2,77.15,90
aaa19366,Orchid,2,47.00,30
aaa19367,Tulip,2,40.81,420
aaa19368,Lavender,1,85.40,940
aaa19369,Rose,2,65.05,490
aaa19370,Tulip,1,26.69,180
aaa19371,Lavender,2,52.19,840
aaa19372,Lavender,2,54.02,850
aaa19373,Rose,2,92.12,30
aaa19374,Rose,2,99.65,950
aaa19375,Lotus,2,83.87,620
aaa19376,Lavender,1,56.28,100
aaa19377,Lavender,2,72.69,700
aaa19378,Tulip,2,99.41,20
aaa19379,Tulip,1,49.01,620
aaa19380,Rose,2,83.25,480
aaa19381,Orchid,1,85.42,550
aaa19382,Lotus,2,42.59,460
aaa19383,Lavender,2,21.52,520
aaa19384,Lavender,2,44.38,510
aaa19385,Lavender,2,66.39,60
aaa19386,Lotus,2,81.79,260
aaa19387,Lotus,2,78.40,350
aaa19388,Rose,1,71.81,0
aaa19389,Rose,2,62.12,680
aaa19390,Rose,2,18.99,330
aaa19391,Tulip,2,59.36,690
aaa19392,Lotus,2,49.14,230
aaa19393,Orchid,1,18.12,600
aaa19394,Rose,2,14.26,900
aaa19395,Rose,2,51.92,970
aaa19396,Rose,2,45.59,290
aaa19397,Rose,2,27.09,650
aaa19398,Lavender,1,36.42,520
aaa19399,Lotus,2,17.25,450
aaa19400,Rose,1,65.05,470
aaa19401,Lotus,2,11.94,570
aaa19402,Rose,2,92.45,760
aaa19403,Lavender,1,40.45,140
aaa19404,Lavender,2,42.11,70
aaa19405,Lotus,1,92.74,590
aaa19406,Lavender,1,48.27,70
aaa19407,Rose,1,54.54,330
aaa19408,Tulip,2,71.34,380
aaa19409,Tulip,1,20.89,500
aaa19410,Lavender,1,53.53,580
aaa19411,Rose,2,21.76,730
aaa19412,Orchid,2,54.06,420
aaa19413,Orchid,1,27.83,640
aaa19414,Lavender,1,30.82,280
aaa19415,Lavender,2,32.62,410
aaa19416,Rose,1,22.04,60
aaa19417,Orchid,2,85.58,570
aaa19418,Rose,1,62.56,250
aaa19419,Lavender,2,17.05,240
aaa19420,Orchid,1,75.28,60
aaa19421,Lavender,2,52.96,990
aaa19422,Tulip,1,81.58,200
aaa19423,Tulip,1,24.50,210
aaa19424,Lavender,1,0.31,760
aaa19425,Orchid,1,52.20,220
aaa19426,Orchid,1,65.75,690
aaa19427,Orchid,2,7.10,900
aaa19428,Lavender,1,94.90,630
aaa19429,Lotus,2,28.42,170
aaa19430,Tulip,2,98.92,300
aaa19431,Lavender,1,77.15,330
aaa19432,Lotus,2,96.60,600
aaa19433,Lavender,1,23.98,970
aaa19434,Tulip,2,17.81,960
aaa19435,Lavender,1,47.33,800
aaa19436,Rose,2,9.06,670
aaa19437,Lotus,2,59.51,990
aaa19438,Lotus,1,26.75,170
aaa19439,Lavender,2,18.15,190
aaa19440,Lotus,1,92.19,310
aaa19441,Tulip,2,2.51,780
aaa19442,Rose,2,96.04,140
aaa19443,Lavender,1,53.57,820
aaa19444,Lotus,1,14.18,210
aaa19445,Rose,1,89.83,390
aaa19446,Lotus,1,58.40,390
aaa19447,Rose,2,16.97,360
aaa19448,Lavender,2,6.30,890
aaa19449,Lavender,2,39.20,480
aaa19450,Tulip,2,58.67,280
aaa19451,Tulip,2,53.92,270
aaa19452,Orchid,1,98.55,580
aaa19453,Lotus,2,12.22,20
aaa19454,Lotus,2,90.33,350
aaa19455,Rose,2,46.41,360
aaa19456,Tulip,2,96.73,130
aaa19457,Lotus,2,38.56,30
aaa19458,Lavender,2,30.83,820
aaa19459,Rose,2,90.51,520
aaa19460,Lotus,1,4.00,150
aaa19461,Rose,1,0.73,220
aaa19462,Tulip,1,53.36,750
aaa19463,Lotus,1,86.97,860
aaa19464,Orchid,2,57.75,220
aaa19465,Lotus,1,76.65,910
aaa19466,Lavender,1,37.65,90
aaa19467,Lotus,1,20.06,520
aaa19468,Lotus,2,0.76,640
aaa19469,Lotus,1,20.43,990
aaa19470,Tulip,2,98.89,420
aaa19471,Orchid,1,48.25,930
aaa19472,Lotus,2,60.63,280
aaa19473,Lotus,1,47.97,80
aaa19474,Lotus,2,7.72,840
aaa19475,Tulip,2,99.98,170
aaa19476,Lotus,2,86.06,280
aaa19477,Orchid,1,34.79,170
aaa19478,Tulip,1,49.25,110
aaa19479,Rose,1,78.27,590
aaa19480,Orchid,1,50.83,730
aaa19481,Tulip,1,71.73,220
aaa19482,Rose,1,97.12,610
aaa19483,Lavender,2,3.05,90
aaa19484,Rose,2,33.97,630
aaa19485,Tulip,1,19.33,550
aaa19486,Tulip,1,62.51,280
aaa19487,Lotus,2,47.59,740
aaa19488,Tulip,2,26.96,250
aaa19489,Lotus,2,13.67,960
aaa19490,Lavender,1,51.77,980
aaa19491,Lavender,2,66.82,700
aaa19492,Rose,1,75.84,700
aaa19493,Rose,1,77.38,900
aaa19494,Lotus,2,23.20,390
aaa19495,Rose,1,68.64,590
aaa19496,Lotus,2,59.72,300
aaa19497,Rose,2,35.34,740
aaa19498,Lavender,2,57.40,550
aaa19499,Tulip,1,2.71,400
aaa19500,Tulip,1,78.27,100
aaa19501,Orchid,2,43.02,100
aaa19502,Rose,1,11.46,400
aaa19503,Lotus,1,4.44,530
aaa19504,Lavender,2,15.54,990
aaa19505,Orchid,1,32.57,860
aaa19506,Lavender,1,74.27,210
aaa19507,Orchid,2,97.47,960
aaa19508,Rose,2,42.70,640
aaa19509,Orchid,2,99.58,640
aaa19510,Lavender,1,94.29,980
aaa19511,Orchid,2,42.44,130
aaa19512,Lavender,2,38.15,410
aaa19513,Orchid,2,44.52,740
aaa19514,Tulip,2,75.17,90
aaa19515,Lavender,2,20.95,70
aaa19516,Tulip,1,5.23,840
aaa19517,Tulip,1,18.35,840
aaa19518,Orchid,1,80.58,630
aaa19519,Lotus,1,71.57,250
aaa19520,Lavender,1,84.92,550
aaa19521,Lotus,2,35.94,820
aaa19522,Lotus,2,79.32,770
aaa19523,Rose,2,69.05,110
aaa19524,Orchid,2,41.25,660
aaa19525,Tulip,1,19.80,250
aaa19526,Lotus,1,95.89,670
aaa19527,Tulip,2,50.08,580
aaa19528,Lotus,1,10.32,840
aaa19529,Lotus,1,36.83,80
aaa19530,Tulip,1,44.43,380
aaa19531,Tulip,1,80.01,180
aaa19532,Orchid,1,0.08,250
aaa19533,Tulip,1,17.42,140
aaa19534,Orchid,1,12.37,810
aaa19535,Lavender,1,4.71,830
aaa19536,Tulip,1,8.52,480
aaa19537,Orchid,2,35.62,980
aaa19538,Tulip,2,18.26,70
aaa19539,Rose,2,83.83,930
aaa19540,Lavender,1,11.09,600
aaa19541,Rose,1,12.40,720
aaa19542,Lavender,2,4.94,800
aaa19543,Rose,2,8.36,610
aaa19544,Lavender,2,12.90,520
aaa19545,Lotus,2,79.72,510
aaa19546,Rose,2,29.91,350
aaa19547,Orchid,1,75.16,440
aaa19548,Tulip,2,75.98,400
aaa19549,Lavender,1,97.28,560
aaa19550,Rose,2,88.34,860
aaa19551,Lotus,1,89.87,220
aaa19552,Rose,2,4.48,680
aaa19553,Lavender,1,97.89,740
aaa19554,Lotus,1,10.44,190
aaa19555,Lotus,2,18.67,940
aaa19556,Lavender,2,95.47,520
aaa19557,Rose,1,56.66,280
aaa19558,Lotus,2,6.84,30
aaa19559,Lotus,2,3.23,980
aaa19560,Lotus,2,48.41,500
aaa19561,Lavender,1,58.89,610
aaa19562,Orchid,1,90.31,940
aaa19563,Orchid,2,9.41,270
aaa19564,Lotus,1,32.00,600
aaa19565,Lavender,1,27.97,200
aaa19566,Lotus,1,76.53,400
aaa19567,Rose,2,44.78,770
aaa19568,Orchid,2,12.00,780
aaa19569,Rose,2,60.43,650
aaa19570,Rose,1,28.32,620
aaa19571,Rose,1,29.62,390
aaa19572,Orchid,2,12.09,720
aaa19573,Orchid,1,18.35,830
aaa19574,Tulip,2,61.43,380
aaa19575,Rose,2,76.52,180
aaa19576,Rose,2,0.38,480
aaa19577,Orchid,2,80.90,270
aaa19578,Lotus,1,1.55,460
aaa19579,Lavender,1,52.03,590
aaa19580,Lotus,1,62.32,950
aaa19581,Lavender,2,42.42,920
aaa19582,Orchid,1,20.55,990
aaa19583,Tulip,2,79.90,490
aaa19584,Rose,1,30.18,290
aaa19585,Rose,2,49.12,900
aaa19586,Orchid,2,16.88,210
aaa19587,Rose,1,45.07,900
aaa19588,Lavender,1,63.26,180
aaa19589,Tulip,1,92.37,440
aaa19590,Rose,1,92.22,450
aaa19591,Lotus,2,5.70,140
aaa19592,Lavender,2,58.67,160
aaa19593,Tulip,2,0.88,130
aaa19594,Lavender,1,86.59,200
aaa19595,Orchid,2,0.68,30
aaa19596,Lavender,1,12.62,430
aaa19597,Orchid,2,78.62,960
aaa19598,Tulip,1,21.95,260
aaa19599,Lavender,2,75.30,880
aaa19600,Rose,1,94.09,200
aaa19601,Rose,2,36.98,170
aaa19602,Lotus,2,58.84,750
aaa19603,Orchid,2,79.08,90
aaa19604,Orchid,2,6.31,300
aaa19605,Orchid,1,78.51,210
aaa19606,Rose,2,78.64,470
aaa19607,Orchid,1,32.50,20
aaa19608,Lotus,2,37.63,60
aaa19609,Orchid,1,41.96,450
aaa19610,Orchid,1,35.97,480
aaa19611,Lotus,1,18.14,610
aaa19612,Tulip,2,64.34,90
aaa19613,Rose,2,54.42,640
aaa19614,Tulip,1,93.49,810
aaa19615,Orchid,2,60.58,770
aaa19616,Tulip,2,86.22,490
aaa19617,Lotus,1,51.72,20
aaa19618,Tulip,2,44.67,650
aaa19619,Orchid,2,1.02,270
aaa19620,Orchid,2,76.59,790
aaa19621,Tulip,2,34.34,250
aaa19622,Lavender,1,45.37,430
aaa19623,Orchid,2,81.18,340
aaa19624,Rose,1,47.80,50
aaa19625,Tulip,2,2.18,310
aaa19626,Lavender,2,84.41,430
aaa19627,Lavender,1,98.53,870
aaa19628,Tulip,1,87.11,310
aaa19629,Tulip,1,89.73,0
aaa19630,Rose,1,45.47,30
aaa19631,Tulip,2,56.45,80
aaa19632,Orchid,2,62.43,80
aaa19633,Lotus,2,74.95,290
aaa19634,Lavender,1,42.81,820
aaa19635,Lotus,2,6.02,130
aaa19636,Lotus,1,97.16,600
aaa19637,Rose,1,47.68,360
aaa19638,Lavender,1,42.88,690
aaa19639,Tulip,1,84.26,780
aaa19640,Rose,1,71.65,70
aaa19641,Lavender,2,34.75,870
aaa19642,Tulip,1,87.72,800
aaa19643,Lavender,1,76.95,350
aaa19644,Tulip,2,60.44,60
aaa19645,Lavender,2,78.18,530
aaa19646,Tulip,2,65.44,590
aaa19647,Lotus,1,8.85,170
aaa19648,Orchid,2,81.61,50
aaa19649,Orchid,1,74.90,980
aaa19650,Rose,2,77.08,0
aaa19651,Lavender,2,46.36,730
aaa19652,Orchid,1,74.87,0
aaa19653,Lotus,1,21.69,600
aaa19654,Lavender,1,19.29,930
aaa19655,Tulip,2,11.66,730
aaa19656,Orchid,1,88.20,90
aaa19657,Rose,2,3.33,650
aaa19658,Lotus,1,86.24,620
aaa19659,Lavender,1,41.79,440
aaa19660,Orchid,1,67.10,700
aaa19661,Tulip,1,7.48,10
aaa19662,Rose,2,33.61,380
aaa19663,Tulip,1,95.39,220
aaa19664,Lotus,1,87.31,370
aaa19665,Lavender,1,16.41,450
aaa19666,Orchid,2,46.31,510
aaa19667,Rose,2,18.39,900
aaa19668,Tulip,1,9.22,300
aaa19669,Tulip,2,63.13,740
aaa19670,Rose,1,1.39,890
aaa19671,Tulip,2,42.75,490
aaa19672,Lavender,1,13.21,220
aaa19673,Lotus,2,84.80,410
aaa19674,Lotus,1,21.16,800
aaa19675,Tulip,1,86.87,640
aaa19676,Tulip,1,55.59,650
aaa19677,Lavender,2,52.12,700
aaa19678,Lavender,1,21.85,650
aaa19679,Lotus,2,46.19,870
aaa19680,Lavender,2,26.73,340
aaa19681,Lavender,1,67.57,80
aaa19682,Lotus,1,84.97,80
aaa19683,Lavender,1,1.39,390
aaa19684,Tulip,1,16.69,330
aaa19685,Lotus,2,8.67,900
aaa19686,Lotus,1,82.10,0
aaa19687,Tulip,1,47.77,510
aaa19688,Rose,1,84.03,880
aaa19689,Tulip,2,94.78,540
aaa19690,Tulip,1,4.20,140
aaa19691,Rose,2,68.45,110
aaa19692,Orchid,2,94.00,170
aaa19693,Tulip,2,88.16,520
aaa19694,Rose,1,30.38,440
aaa19695,Orchid,2,48.26,850
aaa19696,Tulip,1,7.23,50
aaa19697,Lavender,1,0.29,130
aaa19698,Lavender,2,51.87,750
aaa19699,Lotus,2,96.79,830
aaa19700,Lavender,1,85.37,80
aaa19701,Orchid,1,12.20,670
aaa19702,Orchid,1,94.41,320
aaa19703,Tulip,2,17.78,830
aaa19704,Lotus,1,4.95,450
aaa19705,Lotus,2,34.78,620
aaa19706,Rose,2,36.14,890
aaa19707,Lavender,1,64.84,270
aaa19708,Tulip,2,64.96,530
aaa19709,Rose,2,73.56,940
aaa19710,Lotus,2,96.72,980
aaa19711,Tulip,2,70.66,930
aaa19712,Tulip,1,20.68,750
aaa19713,Tulip,2,99.44,890
aaa19714,Lotus,1,61.97,630
aaa19715,Lotus,2,16.81,910
aaa19716,Lotus,2,5.57,910
aaa19717,Orchid,2,14.69,560
aaa19718,Rose,2,91.05,770
aaa19719,Orchid,2,89.37,540
aaa19720,Rose,1,55.83,460
aaa19721,Lotus,2,13.13,380
aaa19722,Lotus,1,93.52,580
aaa19723,Orchid,2,65.27,50
aaa19724,Lotus,1,2.97,630
aaa19725,Tulip,2,7.47,810
aaa19726,Orchid,1,54.31,930
aaa19727,Lavender,1,39.84,990
aaa19728,Orchid,2,42.31,300
aaa19729,Lotus,1,18.81,40
aaa19730,Lavender,1,32.62,940
aaa19731,Lotus,2,42.03,840
aaa19732,Tulip,1,55.43,760
aaa19733,Orchid,1,82.20,670
aaa19734,Tulip,2,5.20,910
aaa19735,Orchid,1,78.75,540
aaa19736,Orchid,1,51.84,290
aaa19737,Orchid,2,24.43,310
aaa19738,Lotus,1,84.46,690
aaa19739,Rose,1,95.61,320
aaa19740,Tulip,2,61.22,860
aaa19741,Tulip,2,6.64,530
aaa19742,Orchid,2,63.44,310
aaa19743,Lavender,2,91.24,160
aaa19744,Lotus,2,28.04,450
aaa19745,Orchid,1,22.84,390
aaa19746,Lavender,1,19.46,550
aaa19747,Lavender,1,11.97,470
aaa19748,Orchid,2,55.56,630
aaa19749,Tulip,2,57.76,380
aaa19750,Rose,2,5.02,230
aaa19751,Rose,1,69.21,870
aaa19752,Rose,2,73.64,970
aaa19753,Tulip,2,72.66,750
aaa19754,Orchid,1,56.29,290
aaa19755,Orchid,2,75.36,460
aaa19756,Lotus,1,25.27,10
aaa19757,Orchid,1,74.54,340
aaa19758,Orchid,1,45.81,200
aaa19759,Rose,2,22.18,160
aaa19760,Lotus,2,91.88,420
aaa19761,Tulip,2,68.54,700
aaa19762,Lavender,2,67.97,810
aaa19763,Lotus,1,44.81,270
aaa19764,Lotus,2,25.04,400
aaa19765,Rose,2,68.45,60
aaa19766,Tulip,1,75.90,960
aaa19767,Lavender,2,91.59,630
aaa19768,Lotus,2,62.68,610
aaa19769,Orchid,2,74.39,10
aaa19770,Lotus,1,54.56,480
aaa19771,Tulip,2,97.37,230
aaa19772,Rose,2,37.20,750
aaa19773,Lavender,1,55.68,180
aaa19774,Rose,1,76.56,120
aaa19775,Lavender,2,72.66,620
aaa19776,Lotus,1,34.42,300
aaa19777,Lotus,1,38.98,900
aaa19778,Orchid,1,63.64,870
aaa19779,Lotus,1,66.86,210
aaa19780,Orchid,1,89.07,450
aaa19781,Lotus,2,21.31,100
aaa19782,Tulip,1,7.37,790
aaa19783,Lavender,1,81.79,950
aaa19784,Lavender,1,7.24,590
aaa19785,Lavender,2,93.52,270
aaa19786,Lotus,2,65.59,780
aaa19787,Lotus,1,64.24,880
aaa19788,Lavender,2,1.02,750
aaa19789,Lotus,1,22.06,650
aaa19790,Rose,1,71.20,190
aaa19791,Lotus,2,60.58,300
aaa19792,Tulip,1,49.90,920
aaa19793,Rose,1,95.24,530
aaa19794,Tulip,2,38.83,640
aaa19795,Lotus,2,4.80,800
aaa19796,Lotus,2,16.01,760
aaa19797,Rose,2,17.07,860
aaa19798,Lotus,2,21.55,120
aaa19799,Tulip,1,34.44,10
aaa19800,Lavender,2,75.86,540
aaa19801,Lotus,2,99.31,760
aaa19802,Tulip,1,69.83,940
aaa19803,Lavender,1,80.47,320
aaa19804,Rose,2,63.01,540
aaa19805,Tulip,2,2.34,890
aaa19806,Rose,2,34.76,0
aaa19807,Orchid,1,51.13,200
aaa19808,Lavender,2,19.38,380
aaa19809,Orchid,2,48.98,340
aaa19810,Rose,1,32.98,380
aaa19811,Lotus,2,50.52,110
aaa19812,Orchid,1,98.56,590
aaa19813,Orchid,1,74.99,510
aaa19814,Lavender,2,64.52,150
aaa19815,Lotus,1,10.26,880
aaa19816,Tulip,2,40.85,500
aaa19817,Rose,1,65.21,840
aaa19818,Tulip,2,61.29,710
aaa19819,Lavender,1,45.50,640
aaa19820,Lotus,2,8.17,710
aaa19821,Lotus,2,22.19,420
aaa19822,Rose,2,2.87,710
aaa19823,Rose,2,0.37,580
aaa19824,Lavender,2,48.24,320
aaa19825,Lavender,1,0.79,100
aaa19826,Lotus,1,3.50,180
aaa19827,Lotus,1,39.46,20
aaa19828,Tulip,1,27.60,480
aaa19829,Tulip,1,96.13,630
aaa19830,Tulip,2,12.04,280
aaa19831,Lavender,1,45.00,330
aaa19832,Lavender,2,98.81,940
aaa19833,Lotus,1,90.46,410
aaa19834,Rose,1,20.52,640
aaa19835,Orchid,1,76.67,80
aaa19836,Lavender,1,10.07,400
aaa19837,Rose,1,91.81,290
aaa19838,Lotus,1,90.36,550
aaa19839,Lotus,1,89.25,620
aaa19840,Lotus,2,8.97,40
aaa19841,Rose,2,37.42,780
aaa19842,Orchid,1,50.90,590
aaa19843,Orchid,1,90.44,420
aaa19844,Lavender,2,24.17,550
aaa19845,Lotus,2,39.33,950
aaa19846,Orchid,2,56.89,530
aaa19847,Orchid,2,62.65,960
aaa19848,Orchid,2,41.83,450
aaa19849,Rose,1,51.24,670
aaa19850,Rose,2,90.02,30
aaa19851,Lavender,1,41.93,750
aaa19852,Tulip,1,37.67,780
aaa19853,Lotus,1,8.43,30
aaa19854,Tulip,2,67.71,700
aaa19855,Orchid,1,26.81,70
aaa19856,Rose,1,42.25,50
aaa19857,Lotus,2,63.26,640
aaa19858,Lavender,2,18.35,660
aaa19859,Tulip,2,3.98,290
aaa19860,Lotus,1,32.98,780
aaa19861,Rose,2,57.20,30
aaa19862,Tulip,2,57.49,80
aaa19863,Tulip,2,85.23,20
aaa19864,Rose,1,80.02,10
aaa19865,Lotus,2,93.18,100
aaa19866,Lavender,1,21.33,860
aaa19867,Lotus,2,61.19,50
aaa19868,Rose,2,16.26,540
aaa19869,Rose,1,21.13,30
aaa19870,Lotus,2,18.11,680
aaa19871,Rose,1,28.32,680
aaa19872,Orchid,1,38.86,900
aaa19873,Lavender,2,89.04,260
aaa19874,Tulip,2,0.99,0
aaa19875,Rose,2,53.24,340
aaa19876,Rose,1,4.10,220
aaa19877,Lavender,2,14.46,730
aaa19878,Lotus,1,69.62,950
aaa19879,Tulip,2,24.84,760
aaa19880,Orchid,2,99.74,280
aaa19881,Rose,2,8.02,710
aaa19882,Lavender,2,16.38,820
